LSOA_CODE,PRACTICE_CODE,PRACTICE_NAME.x,NUMBER_OF_PATIENTS,PCN_CODE,PCN_NAME,SUB_ICB_LOCATION_NAME,ICB_CODE,,,,,
E01014306,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,10,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,12
E01014307,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,31,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,9
E01014308,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,10,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02521,2
E01014309,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,8,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02867,9
E01014310,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,73,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01014282,M83007,22
E01014311,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,16,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83009,1
E01014312,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,19,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83011,4
E01014313,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,22,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83021,1
E01014314,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,88,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,4
E01014315,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,234,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83028,1
E01014316,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,201,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83061,1
E01014317,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,275,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,1
E01014318,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,433,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,916
E01014319,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,273,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,636
E01014320,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,388,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83090,2
E01014321,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,265,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83094,4
E01014322,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,162,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83102,3
E01014323,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83123,11
E01014324,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83127,6
E01014325,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83143,3
E01014327,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83146,61
E01014328,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83624,13
E01014330,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83625,28
E01014336,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83627,5
E01014339,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83650,1
E01014340,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83661,1
E01014343,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,3
E01014345,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,4,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83682,3
E01014346,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,5,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,2
E01014347,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,4,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,16
E01014348,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83725,1
E01014349,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,5,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02521,1
E01014350,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02867,14
E01014351,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01014283,M83005,1
E01014352,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83007,40
E01014353,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83014,1
E01014359,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83015,1
E01014362,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,114,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83021,1
E01014363,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,214,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,5
E01014364,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,254,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83028,1
E01014365,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,244,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83052,1
E01014366,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,357,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,8
E01014367,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,403,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,2000
E01014368,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,307,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,473
E01014369,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,273,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83090,1
E01015268,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83094,3
E01016602,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83100,1
E01016764,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83103,1
E01019860,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83123,3
E01029425,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83127,7
E01029447,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83138,1
E01029536,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83140,2
E01029545,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83143,7
E01029549,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83146,31
E01029551,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83601,2
E01029578,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83625,40
E01029580,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83627,16
E01029601,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83632,1
E01029602,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83650,1
E01029681,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,9,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83661,4
E01029682,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,7,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,18
E01029683,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,7,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83682,7
E01029697,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,4,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83697,2
E01029702,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,132,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,12
E01029703,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,90,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02521,13
E01029704,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,258,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02867,6
E01029705,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,182,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01014284,M83007,3
E01029733,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,8,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83014,1
E01029739,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,5,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83020,1
E01029740,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83024,2
E01029741,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83028,4
E01029744,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83047,1
E01029745,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83049,1
E01029746,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,2
E01029747,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,3,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83071,1
E01029749,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,4,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,1113
E01029753,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,421
E01029754,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83090,3
E01029776,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83094,2
E01029778,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,127,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83100,3
E01029779,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,14,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83102,1
E01029780,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,13,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83123,10
E01029781,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83127,9
E01029782,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,5,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83138,1
E01029783,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,5,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83143,1
E01029784,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,13,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83146,28
E01029785,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,13,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83625,26
E01029786,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,12,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83627,11
E01029787,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83650,2
E01029788,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83661,2
E01029789,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,37,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83670,13
E01029790,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,9,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83682,2
E01029791,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,7,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83723,7
E01029794,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,5,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,Y02867,8
E01029795,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,4,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,E01014285,M83004,2
E01029796,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,22,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83005,1
E01029798,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,88,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83007,68
E01029799,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,120,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83011,3
E01029800,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,71,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83014,1
E01029803,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,3,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83020,1
E01029812,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83021,8
E01029813,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83025,4
E01029818,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,4,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83028,1
E01029819,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,3,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83034,4
E01033167,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83061,4
E01033288,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83066,1
E01034055,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83067,1
E01034056,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,1,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83074,1
E01034058,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,5,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83075,2089
E01034059,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,2,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83076,268
EMPTY,M83047,MEIR PARK & WESTON COYNEY MEDICAL PRACT,4,U35724,MEIR PCN,NHS Staffordshire and Stoke-on-Trent ICB - 05W,QNC,,,,M83094,13
CLOSED,M83048,THE NILE PRACTICE,4,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83102,2
E01001249,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83123,14
E01002935,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83126,1
E01005552,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83127,245
E01009075,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83138,6
E01009109,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83140,9
E01009774,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83143,3
E01009902,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83146,172
E01010001,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83624,4
E01010232,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83625,192
E01010285,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83627,93
E01010287,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83650,1
E01010301,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83661,2
E01010332,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83670,3
E01010398,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83682,26
E01010402,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83697,1
E01010525,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83709,2
E01010549,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83713,1
E01010552,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83723,22
E01010558,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83725,1
E01010703,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,Y02521,8
E01013513,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,Y02867,38
E01015590,M83048,THE NILE PRACTICE,1,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,E01014286,M83007,87
E01029346,M83048,THE NILE PRACTICE,2,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83021,5
E01029349,M83048,THE NILE PRACTICE,104,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83038,1
E01029350,M83048,THE NILE PRACTICE,77,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83068,1
E01029351,M83048,THE NILE PRACTICE,86,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83075,1816
E01029352,M83048,THE NILE PRACTICE,74,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83076,102
E01029353,M83048,THE NILE PRACTICE,74,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83090,4
E01029354,M83048,THE NILE PRACTICE,107,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83094,6
E01029355,M83048,THE NILE PRACTICE,107,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83123,12
E01029356,M83048,THE NILE PRACTICE,104,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83126,1
E01029357,M83048,THE NILE PRACTICE,86,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83127,45
E01029358,M83048,THE NILE PRACTICE,65,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83140,1
E01029359,M83048,THE NILE PRACTICE,210,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83143,2
E01029360,M83048,THE NILE PRACTICE,105,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83146,57
E01029361,M83048,THE NILE PRACTICE,75,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83619,1
E01029362,M83048,THE NILE PRACTICE,93,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83624,2
E01029363,M83048,THE NILE PRACTICE,94,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83625,41
E01029364,M83048,THE NILE PRACTICE,464,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83627,25
E01029365,M83048,THE NILE PRACTICE,179,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83650,3
E01029366,M83048,THE NILE PRACTICE,254,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83661,4
E01029367,M83048,THE NILE PRACTICE,146,U88414,CANNOCK VILLAGES PCN,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,QNC,,,,M83670,1
